file_id,genre,original_file_name,shortened_file_name,original_duration_sec,shortened_duration_sec,original_sample_rate_hz,shortened_sample_rate_hz,original_bit_depth,shortened_bit_depth,original_channels,shortened_channels
ACTCV_448,pop,pop.00048.wav,pop.00048.wav,30.0002,2.557,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_449,pop,pop.00049.wav,pop.00049.wav,30.0002,2.19,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_450,pop,pop.00050.wav,pop.00050.wav,30.0002,2.663,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_451,rock,rock.00001.wav,rock.00001.wav,30.0133,2.211,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_452,rock,rock.00002.wav,rock.00002.wav,30.0133,2.957,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_453,rock,rock.00003.wav,rock.00003.wav,30.0133,2.971,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_454,rock,rock.00004.wav,rock.00004.wav,30.0133,2.736,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_455,rock,rock.00005.wav,rock.00005.wav,30.0133,2.915,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_456,rock,rock.00006.wav,rock.00006.wav,30.0133,2.379,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_457,rock,rock.00007.wav,rock.00007.wav,30.0133,2.892,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_458,rock,rock.00008.wav,rock.00008.wav,30.0133,2.792,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_459,rock,rock.00009.wav,rock.00009.wav,30.0133,2.228,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_460,rock,rock.00010.wav,rock.00010.wav,30.0133,2.806,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_461,rock,rock.00011.wav,rock.00011.wav,30.0133,2.648,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_462,rock,rock.00012.wav,rock.00012.wav,30.0133,2.996,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_463,rock,rock.00013.wav,rock.00013.wav,30.0133,2.843,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_464,rock,rock.00014.wav,rock.00014.wav,30.0133,2.22,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_465,rock,rock.00015.wav,rock.00015.wav,30.0133,2.027,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_466,rock,rock.00016.wav,rock.00016.wav,30.0133,2.37,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_467,rock,rock.00017.wav,rock.00017.wav,30.0133,2.091,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_468,rock,rock.00018.wav,rock.00018.wav,30.0133,2.636,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_469,rock,rock.00019.wav,rock.00019.wav,30.0133,2.65,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_470,rock,rock.00020.wav,rock.00020.wav,30.0133,2.265,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_471,rock,rock.00021.wav,rock.00021.wav,30.0133,2.99,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_472,rock,rock.00022.wav,rock.00022.wav,30.0133,2.064,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_473,rock,rock.00023.wav,rock.00023.wav,30.0133,2.809,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_474,rock,rock.00024.wav,rock.00024.wav,30.0133,2.315,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_475,rock,rock.00025.wav,rock.00025.wav,30.0133,2.876,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_476,rock,rock.00026.wav,rock.00026.wav,30.0133,2.639,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_477,rock,rock.00027.wav,rock.00027.wav,30,2.557,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_478,rock,rock.00028.wav,rock.00028.wav,30.0133,2.561,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_479,rock,rock.00029.wav,rock.00029.wav,30.0133,2.829,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_480,rock,rock.00030.wav,rock.00030.wav,30.0133,2.163,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_481,rock,rock.00031.wav,rock.00031.wav,30.0133,2.11,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_482,rock,rock.00032.wav,rock.00032.wav,30.4009,2.862,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_483,rock,rock.00033.wav,rock.00033.wav,30.0133,2.536,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_484,rock,rock.00034.wav,rock.00034.wav,30.361,2.807,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_485,rock,rock.00035.wav,rock.00035.wav,30.0133,2.011,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_486,rock,rock.00036.wav,rock.00036.wav,30.2912,2.585,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_487,rock,rock.00037.wav,rock.00037.wav,30.0133,2.219,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_488,rock,rock.00038.wav,rock.00038.wav,29.9958,2.275,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_489,rock,rock.00039.wav,rock.00039.wav,30.0133,2.08,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_490,rock,rock.00040.wav,rock.00040.wav,30.0133,2.998,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_491,rock,rock.00041.wav,rock.00041.wav,30.0133,2.267,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_492,rock,rock.00042.wav,rock.00042.wav,30.0133,2.422,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_493,rock,rock.00043.wav,rock.00043.wav,30.0133,2.34,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_494,rock,rock.00044.wav,rock.00044.wav,30.0133,2.655,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_495,rock,rock.00045.wav,rock.00045.wav,30.0133,2.101,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_496,rock,rock.00046.wav,rock.00046.wav,30.0133,2.847,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_497,rock,rock.00047.wav,rock.00047.wav,30.0133,2.093,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_498,rock,rock.00048.wav,rock.00048.wav,30.0133,2.399,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_499,rock,rock.00049.wav,rock.00049.wav,30.0133,2.229,22050,22050,16,16,1 (mono),1 (mono)
ACTCV_500,rock,rock.00050.wav,rock.00050.wav,30.0133,2.171,22050,22050,16,16,1 (mono),1 (mono)
